target_hash,rank_bin_upper,dc_datacenter,dc_domain,dc_provider,tag
4b513a65a70d53627cdc6eb000e512c3adbad390bae66ef75e6749e9fbba3b12,94000,Rackspace Hosting,www.rackspace.com,rackspace,['Health and Medicine']
c781618d656a4a6fd64201af6d9bcdbf641c1fffe31c5b0dce9c0bcecb8449fa,9000,Rackspace Hosting,www.rackspace.com,rackspace,['Ecommerce/Shopping']
9890c9452911c2f02fb3311ed35fb1c6327a9fe638b458f04557d826ee9af5ff,14000,NOT_DC,NOT_DC,NOT_DC,"['Web Hosting', 'File Storage', 'Software/Technology']"
06fb39f914e0cb4e4ecc82df2785f2ff8638c52a7efeb263d28fa26b19892e59,48000,OVH SAS,proof.ovh.net,ovh proof,['Educational Institutions']
6b0546442ff3a894031bab17e8f4e93d9a6458474ec2f0b67571116a457d6462,5000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
e8a8716b0cbab44b6d02abaa72198a508b8d4d59274d4e8784b34f5fd08285e0,99000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Research/Reference']
1cafd7b6907d2d2fe2f8755159d5d924fce684cdfb5681c3464589b2d2b33ed6,40000,NOT_DC,NOT_DC,NOT_DC,['Health and Medicine']
8e4d53423c17062185c810a183358f71872c6d8069c056627c5f0b6aa00f2777,44000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
c32bf9192ea832e5eb4b19c9319ed5f3bf61218ebfd6920ea2979a01e7c8be15,75000,DigitalOcean,NOT_DC,digitalocean,"['Software/Technology', 'Forums/Message boards', 'Blogs']"
401771bd37cfbf193f26785b996b8db60bf1edfb14aaba516103d4ba23db5d38,78000,cloudflare,NOT_DC,cloudflare,['Unknown()']
6e8f2db0be3facc18bb19c963122f6911c1358910d4242734e2159fdd2b159ec,71000,OVH SAS,proof.ovh.net,ovh proof,['Auctions']
3931538afbf4c75f4c5a151b191537f95dce5720b5948b7a003e9b4b35e45d8b,96000,cloudflare,NOT_DC,cloudflare,['Financial Institutions']
cfe5d6eb418b8a3da9898e6d7d17ab335c22811a3fd9a7a0b06c012f63497146,69000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
163c5e434bd7fe5d8efa74ed346b7b97224da94b99fd9694de07453a21235428,12000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Pornography']
925224abc012c399b948a3fd251aaceea100828f445ba25fc568466d1b542a08,31000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
0ed8ac07083ba45cf003fa9f3d16563e8a6b8d63484d862c379ec2c38859a3ea,87000,cloudflare,NOT_DC,cloudflare,['Ecommerce/Shopping']
ae5025e8fdf48b3c6cbc28b9247350f8ab6a14b0517a240a7ebce2062d1bdd61,97000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Forums/Message boards']
36f8a2c9ab2c59b2f686409bdaa3377e641cb0ce8130a31f906df31a0dd32298,13000,digitalocean,NOT_DC,digitalocean,['Mobile Phones']
d42c4bd928d9041b13bc12b5df3725a12bde3e31a81ed0abc5c025a644bdf17f,34000,cloudflare,NOT_DC,cloudflare,['Arts']
26191fbe001f53c1d511e52639708f6846eb4f0d05cf145f58a4cbda5977ae06,72000,NOT_DC,NOT_DC,NOT_DC,['Safe for Kids']
febc1df8358f217201be1e8674c765d8b85802cd34af0cf6c4c848be017d4f57,60000,cloudflare,NOT_DC,cloudflare,['Ecommerce/Shopping']
a4a29b0ab09e9c8cdf8549bc5b548ce2f89967a58190c68188f7b559e36d5509,57000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Business Services']
3eeaeb3b976f033345e6741fb447661e7229babeda2443744ef5bda6648628a1,73000,NOT_DC,NOT_DC,NOT_DC,['Travel']
9be6b1e949c53e433a54655a84c2c69a3ea813761df9b4d4c0a506c1114cbfac,14000,cloudflare,NOT_DC,cloudflare,['Educational Institutions']
014f1e2b83b48373cb4e6f224433d7c91ecfd3c077296130e8918d2dbb55c146,18000,Amazon AWS,NOT_DC,amazon aws,['Games']
00785a1727464492d2eedc498a8da25583911b8b874cd0c3977758b2bcb74a9e,3000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
5f5fc4c5258b9c9432312450405219717eceb5bae8739a47d37e7a3c08a99d8e,69000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
a4d4ca548222712a910a14d7ff3d48612ab797f92fbd778580da8d2a746cdb80,58000,NOT_DC,NOT_DC,NOT_DC,['Government']
dbc72e1bd2bc197145ae79cbb34058d9359a42c82a3f7f77ae4f3845df458126,12000,Tiger Technologies LLC,tigertech.net,tigertech tiger,['Software/Technology']
8bf1bca7b9f831c46cc35080cfd723c00e13b9050269e572f150c0ad27a97db9,54000,OXEVA SAS,www.oxeva.fr,fr oxeva,['Streaming Video']
a0647542ecd21774832585da02d01a2b7bcc58ecd2951ce119f391460dbe7e54,23000,Amazon AWS,NOT_DC,amazon aws,['Science and Technology']
e139039348e378434294bf2ae22875adf3b2d67d508b1f4c555e4193c847e57c,48000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
a5a619af26105191d20028acd8102f15eca860f10cb98d101897694344bb17d2,99000,Krypt Technologies,www.krypt.com,krypt,['Forums/Message boards']
a95d299f2cb5a277210079290c3dadc46bbc7b45e503ee2608b5c6eaf5b4cfb7,65000,NOT_DC,NOT_DC,NOT_DC,['Health and Medicine']
8ddd05fff6eef4a1bfe377c12ce12f07976237c9bc12a91c131d967ea8f107cd,58000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
ee57fe5e57ecaa9a49ddcae6c5b912606f6a2e19b5b164c86e685c24fecd3ccb,23000,NOT_DC,NOT_DC,NOT_DC,['Sports']
32abe765d30484f1aa851ce0d4ae667cfe1b21780c787bf8663bb5668371a422,53000,timeweb.net,NOT_DC,timeweb,['Software/Technology']
5baa4be19f551814d4cfb000c835a26a7085946f8f074d7c65c256989582ae26,23000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Business Services']
dcb79303a269de3469c4caac328f182d23c6a2ff513b24abc27c83ba6e2267c0,83000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
51fadecfc96a057bc6f5bff05de9eb1db96a14267b3c109791a18216b7ccdc03,13000,"SWITCH, LTD",www.switch.com,switch,['Travel']
3f5a6c7115500e4fde28262fdc32795917d0e140e22b15cc2e9cac3f46e7292a,82000,NOT_DC,NOT_DC,NOT_DC,['Infrastructure']
e93114c78198263edac7b0b11533a2d2abef0412583c4e35e8d656ee4290957d,34000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
e98b10ca5a55ee228a5690d26b6659ae81f8d2aa358572f5ee7f8019341bfa91,85000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
864c6ef38bd0fa3b5481c8738f18daf9475fdb1e4ddb3324d212bb090e30a0e5,50000,Amazon AWS,NOT_DC,amazon aws,['Entertainment']
a4fae31f189f450c8d4f198fcc861680722345ad09e787fd537296fe64cd02cf,6000,Strato AG,www.strato.de,de strato,"['Business Services', 'Software/Technology', 'Web Hosting']"
d07d025c376532cc0aa558efd3773ca3eeccd1ee7e749844b2ab0430a596d16c,77000,Amazon AWS,NOT_DC,amazon aws,['Fashion']
b302970e9c09379f34962a5f212cb9707ae115f8bcb7c9b76c044d78df4c9750,84000,cloudflare,NOT_DC,cloudflare,['Nature']
503a86a0f60f71069ec2012f44f7167fdc7a533db6d886f45a4b17566e2d0a50,100000,Hostiran Network,NOT_DC,hostiran network,['Automotive']
e690c57ded1c2c0eb659b7c0acd19ddf8056a21f917084ae92652cc3bbb2b83c,45000,NOT_DC,NOT_DC,NOT_DC,"['Travel', 'Government']"
a88e08d1520d70a5f81c1bebe050ec33bb4836f8b98f8e92408f6c31b6fed49e,48000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
3d252167aa991a7f9c52ba00b1fb8b947f4770b501c60d9b7996499efd2a12a3,84000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Business Services']
a0dfa017681a380514836ef9abee83620476cd60889b061670ad11be8ebed585,37000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Entertainment']
257df2f38df95256c259915c4181a0de020b5afdb60827145090dcbaf078f08b,95000,Amazon AWS,NOT_DC,amazon aws,"['Software/Technology', 'Search Engines', 'Research/Reference']"
a9f0ce05aa3a9dd4338150195222de71d1acf6fe2abea8d2b80a2061033c5876,12000,alibaba,NOT_DC,alibaba,['Unknown()']
12ecd254902b6dc980dcc685bfad655d6c98792578e01632e44645329d0aac1d,59000,NOT_DC,NOT_DC,NOT_DC,['Travel']
871aa3009131b6b188b6f36ad340fa950adaf1a43d383e616a0ea5a9f8666aac,63000,Tiggee LLC,www.tiggee.com,tiggee,['Financial Institutions']
29880207a6ab79b224d29b3f330b2d6cd3f992957878d078c5af6ab612ceb519,59000,cloudflare,NOT_DC,cloudflare,['Pornography']
262252c35aa0f181fb9eeeb04b0b0e7e333e1c738723cc681739bbc95e642ee4,38000,cloudflare,NOT_DC,cloudflare,['News/Media']
449e7195a9bfe9f95791d92aef1a499228a69e3a35fa693da452e712f9824132,29000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
9d995a26e25203bf32bf0d6d9d052f121973257de4fdb9367e438f6bffe27a9e,10000,cloudflare,NOT_DC,cloudflare,"['Forums/Message boards', 'P2P/File sharing', 'Regional Restricted Sites (Germany)', 'Tasteless', 'Hate/Discrimination', 'Sexuality', 'Pornography', 'Nudity']"
56e91163cfb034ac65bce8e83710217435619742e54d20e2b23f7f8e13ed5235,23000,NOT_DC,NOT_DC,NOT_DC,"['Mobile Phones', 'Instant Messaging', 'Business Services']"
07c2a4068a11e84cce6859d2483ac08d7c107024fd9ebc11e727f1d1b2a3cd0e,99000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
18373f48de141393b3c8eb13034cbf6a8196bb06f3df1837878c263bc0e38f2a,81000,Amazon AWS,NOT_DC,amazon aws,['Alcohol']
ec092cb65f8709b458ed995250a25f955131ed58948784cab8f770364f0078d0,98000,OVH SAS,proof.ovh.net,ovh proof,['Society and Culture']
ee8a1aca05bf4b47f1d45ea809a01f400522800c356ad7d440c00b1bb68091d5,47000,Google LLC,www.google.com,google,['Forums/Message boards']
fadc76024394153359eae061dc7710d6307146b242297a7ba1a3ba74d3fbe6d3,84000,Webair Internet Development Company Inc.,opti9tech.com,opti9tech development,['Pornography']
e48ba503816a1faad3d13cd4e7f65d31b199531836d670d26b5d11b5f48f3864,62000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
34070de6663c48c436506bc511dd58c65db0472b6bc47b70f7cf8aaf5546f66a,7000,UAB Baltnetos komunikacijos,www.balt.net,uab baltnetos,['Auctions']
d9517b83c7fc361e665a6b246800233dce283f55a55bf3a481179fe135d92706,47000,NOT_DC,NOT_DC,NOT_DC,['Illegal Activities']
3a9e3bb435c2a037e9ef923a61294833e8cf41e7fe8a96408e952f3bb22748c6,84000,cloudflare,NOT_DC,cloudflare,['Jobs/Employment']
00b98df5150f83f421df7474b2ff6ebfcb4dd56eab8c635a87bfd3961aeea1f7,54000,Contegix,contegix.com,contegix,['Educational Institutions']
d54575ba390439544b71f4e3cc7cec323b9a7752ce93d4e0424f4dab76385b7a,31000,cloudflare,NOT_DC,cloudflare,['Entertainment']
36fcdeff8a8bafe47c2a77554227d1f19e60c086755321be961716524a2fb350,51000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
d9d0252c31128c2c9edf63ef86f363fd208fe4923600141a16ceafe8bb728b4c,23000,cloudflare,NOT_DC,cloudflare,['P2P/File sharing']
223932510363b012eb4bfbecefae7219e1d55dc12e539e95ab27646f74a5160a,42000,UK-2 Limited,www.uk2.net,uk-2 limited,['Entertainment']
d83cd056518e600b145c3e24166e4337f3cee834ca299677192bcf44409b4798,5000,Incapsula Inc,www.imperva.com,imperva incapsula,['Ecommerce/Shopping']
d259f966842d6ab9fe5572b0a17d16e34fbf97978509c35e77a8b7a6fe6dad3e,59000,Leaseweb Deutschland GmbH,de.leaseweb.com,deutschland de,['Unknown()']
1ab9c900f0658a70380633935ca090d82ce80c1c14563c278e88e9bf9e46e4f4,31000,Amazon AWS,NOT_DC,amazon aws,['Recipes and Food']
fc0b5c321b056752d6bde790935cc1ca3387c37bb201e7adb3521ad3f14247ca,28000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Games']
5ad92120b95b193ee38b8b65e243fd45ffa60532709238741d2ad9e2e9791d69,64000,NOT_DC,NOT_DC,NOT_DC,['Online Trading']
27f484d80db0732e90e5996f0bf3cee66a30c458db1bf17c068fae82bea39b5f,100000,Selectel Ltd.,selectel.ru,ru selectel,['Academic Fraud']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,41000,,,,['News/Media']
ddf36c53d7cc0aed85ce24da9d51574240fe046114c0a1c05954833977a2e132,68000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
05876628cea5924f83c6ae0bd01b45ee14ef30306d480d4f6ceddce0a53829e7,28000,tencent,NOT_DC,tencent,['Entertainment']
dc5d990740f2d5268004b239bec6f186f87d89900da14a1eb29ddcdbbf52d6b8,98000,Unified Layer,www.unifiedlayers.com,unified unifiedlayers,['Educational Institutions']
fe452d2db5f85c0f0b068c45cabff3e54201f1f4bc7de1cde0cd876b9be282ea,87000,IDC Frontier Inc.,www.idcf.jp,idc frontier,['Fashion']
d254745851c1978a67409bbcf11d1e25bf4d4c0296919613ccbeee9f244c19f5,46000,alibaba,NOT_DC,alibaba,['Unknown()']
63780c828fdf22cb6e8d172f16919869d2dd380cbd33f3229e480f111d67f508,75000,Steadfast,www.steadfast.net,steadfast,['Games']
aa33780a2699bf3b7b9d37ab3901b6166d2791c59867a36ab9d442ff1d293a61,69000,Microsoft Corp,azure.microsoft.com,microsoft azure,['Forums/Message boards']
5488cfc5854b469326510d183b1b432116341d998545a378ff2f041bc2827335,37000,NOT_DC,NOT_DC,NOT_DC,['Government']
a0070049c2167f352dd3b46887daa73cc5c2c6c80d63e3e41069ae725d9fcdc7,35000,linode.akamai.com,NOT_DC,akamai linode,['Ecommerce/Shopping']
89eab968788b5bb07e8960d21487897bb8ce91d35e0d86692af8f9965c205e55,98000,"Nethost, s.r.o.",www.nethost.eu,nethost eu,['Software/Technology']
bd4dbc3e4a3be61c8bb8fc9932c223d7778005165f29f9934d21f09f0e14ccbf,84000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Pornography']
288b765bf225f782ae53fa3dbd988d988c37d1f24c1026c4e92129c4b34a1c4c,95000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
30cb810a2ac0db3b55d71a23e0ad4e1978bd2a4eb7b819c3e66b84a1fb6e8ea3,28000,"Hosting Services, Inc.",www.ingenuitycloudservices.com,services ingenuitycloudservices,['Unknown()']
5582fe9f59c37cc58ba08fdacd8048f48cdb7f964aecc37d198b5c2f41981c53,47000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
1f457843124ebd9e22b003add490b550dcd6101448b6b51eb47db6eb8c8b19d2,39000,PlusServer GmbH,www.plusserver.com,plusserver,['Travel']
b7208433c75838017ea9ab45d95d05e0c8a1cdd376f134543c2e9cee28ff51c5,97000,cloudflare,NOT_DC,cloudflare,['Educational Institutions']
5043325645645863b63efe30a062b1c8bf7a0b6e4796fc0af71c09a4ee496d03,5000,cloudflare,NOT_DC,cloudflare,"['Fashion', 'Forums/Message boards']"
97a994768b37393a63b4034df28e89547c020331800885dfc8107f84c45762c1,6000,cloudflare,NOT_DC,cloudflare,['News/Media']
91bcab05ad8c2b7e1eaca1cc62a2af68931008af313af4dba86d8faa1523a6bd,56000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
e0de30c271b3a67914bbfe536baac5b232e4a07504582677bc3927e40cc52015,48000,SERVERS COM AMS5,as5577.net,servers as5577,['File Storage']
dbde575698217895f05a5f1cec8130920d327af14dba64777ac6700ae9d89c9c,95000,KAGOYA JAPAN Inc.,www.kagoya.jp,japan kagoya,['Health and Medicine']
97dc6b49959e036cea4a2d37f4cff1b3731de278f0594431a2a30dd93306d0ae,39000,Internap Holding LLC,www.inap.com,internap inap,['Infrastructure']
c3cae052dde0291a920a26204d2d1362540a6830b0ef1c3edbceb51d6dee83fb,50000,Amazon AWS,NOT_DC,amazon aws,['Unknown()']
3063ea30ea713c3a06176ff6d809e37c45dfad9e7d43ef1d1c3edb1ec61ff46e,76000,Masterhost.ru is a hosting and technical support organization.,masterhost.ru,support technical,['Business Services']
9b3d93835c155ec3c1c312b07e3a2a3308b2f6984deaf6bec3593e8a457a7ae5,65000,NOT_DC,NOT_DC,NOT_DC,['Government']
0c2c8d579ea7e1627924f76e680b8e19a3f1e4873a823c76ce05813340ef0081,15000,NOT_DC,NOT_DC,NOT_DC,"['Streaming Audio', 'Music', 'Radio', 'Games']"
703f420f65be88c43e05d5a66728a7c5dfb473c9485ea7a9ca48b5e94c845071,50000,inet.ws,NOT_DC,inet ws,['Entertainment']
b267f157caae7a760b1c6e06fe38a0ca11a3d83b66d77580552339a567e1bb8b,67000,"Limestone Networks, Inc.",limestonenetworks.com,limestonenetworks networks,['Forums/Message boards']
dbd2886e454d5c719bc2be9964cee05479baaf7447f199282e1818bd7da1411b,39000,Tiggee LLC,www.tiggee.com,tiggee,"['Software/Technology', 'Web Spam']"
7cf88f0b44a27dce8405f533a8f11987d6d9393bd7a89eb8f38e7f734709ef79,95000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
8f5426bfb348e5bb6f66c1b5a53e6887da509c1f5dd3c8df86f3be309cb74cb0,36000,NOT_DC,NOT_DC,NOT_DC,"['Software/Technology', 'Business Services']"
4a740624b0e6c87a11ca29b4a8442547b3d6a306d850e00905eaed461f1f54b1,23000,digitalocean,NOT_DC,digitalocean,['Business Services']
8ab5cc278753c32e3a692c4526709f7e0ac9d685c81f1dd28178921c0c623ee6,94000,digitalocean,NOT_DC,digitalocean,['Infrastructure']
e42d8b6189c6e1e35d4622737b1671c04afbc0beca097e61359c5dd6c0f191e0,21000,OVH SAS,proof.ovh.net,ovh proof,['Games']
cd4ce00b36a90c4bfab25739a14d463e04d67f1275a320a2f9d0bcfb8ba920d3,58000,Unitas Global,unitasglobal.com,unitasglobal unitas,"['Software/Technology', 'Chat', 'Instant Messaging']"
de806cd8e6fb1251b23cf94bd3c13cc194f309d8bd1d187b90a28b81d7f43e10,99000,cloudflare,NOT_DC,cloudflare,['Research/Reference']
9205803ade0b0eefc4dad51bb651daedce0715e6afaa6db67c095945330282b4,30000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
b01b5ca5c60a5718b3bee2811f95df94a4c321decbbb55e5acc52ae89153f53a,65000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,"['Visual Search Engines', 'Photo Sharing']"
f50e4674b7ae70d9232a83ce38c1c621d85ca82d797b3a4d3d1f2b0ec3dffcb6,13000,Amazon AWS,NOT_DC,amazon aws,['Search Engines']
d9d1d933477d73e208e819b9b8c2804b094e54ecde886198310b74d975051d2b,71000,OVH SAS,proof.ovh.net,ovh proof,['Forums/Message boards']
91a8dd199d71e92fe024e396fced330e5c344299be2ecac7bd8428317a9389c5,41000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
096141e0dad3041af65d688792b1c026babbe2e1112f8ddcbbbe678f736e8ff2,54000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Health and Medicine']
04720f89ecfede9161ecdd9b8c56cee6e11725f56a3320180aea546f09ff95dd,77000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['News/Media']
9bf1e7957ba82987d5ed3e65404e59d5556b592ffb45259a13c5b9c627ef378a,65000,cloudflare,NOT_DC,cloudflare,['Ecommerce/Shopping']
aa7e749b1d2ac835f42abf2c805d24ad531279cf221aac0fc13ebb98b8c282ec,77000,PlusServer GmbH,www.plusserver.com,plusserver,['Business Services']
5f3381005b68542b13724e6165cde1da3d5c7e9ab5c74d2a653e2abe79d38222,76000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
997338b56d3b3cc387041d8970cf03124cfe68024cf03ed819091e69144832b5,28000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
644af18e4a9ff534a135813e07494d0fc781d7a82ae8ac9a9e0cf1d01c7f1fb0,74000,cloudflare,NOT_DC,cloudflare,['SaaS and B2B']
ca53f1980b33f576064514cf20c37c84e98f6897cbf481793e59acda1328b87c,83000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
813fb7afa5f71b5acf280164595b547c0838f76d9e15eef1f1ec19832298f540,75000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
975d87402fe1a9ce7ff699dfe59f735581ed88885ce2958dd14507f410bfad44,82000,DigitalOcean,NOT_DC,digitalocean,['Research/Reference']
bcecf135f4d81918c281d57b9d3a228f6ca23ed5912c941a9e30dbf278053042,93000,cloudflare,NOT_DC,cloudflare,['Financial Institutions']
2b9f493cd183d65f431d78a009723064fed94a8775a5caef03178258453d6d01,51000,cloudflare,NOT_DC,cloudflare,['Search Engines']
ba16ba056bcc639e263357f3293bc8d042b2e6607a6c859893413bbd5fe606d1,71000,Afranet,afranet.com,afranet,['Travel']
46423ecd4de1d2caf6d031fc7a1a61575dae0439d1bfab0ce7aa0aad33e09665,61000,tencent,NOT_DC,tencent,['Educational Institutions']
e6a1aee9fdcbd9a1382a5cd511d3eba3daf83be01631d4f1ca2744854f5e87d6,19000,cloudflare,NOT_DC,cloudflare,['Pornography']
b7e2580901682eb1e5cc7356896621e58161c0e0c39f9180ee30091eeb860b4e,92000,NOT_DC,NOT_DC,NOT_DC,['Astrology']
f6f91398c2daed4d54e25d197363f46cb1f2b7d346134f21d87be94242f172ac,68000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
a80e01a44f8c6665daa3672632bf79f4a50355e58303fe9dc50b403e6f5678ba,99000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
c7197b5180f978146cc015dbf846b0ee3dbdc2911d34f3a540dc8d28036baa46,26000,linode.akamai.com,NOT_DC,akamai linode,['Search Engines']
88cc56d64281a345a17cc6726cc9bdc6c698b7b1aada1f5febf7903ef6c20497,55000,OVH SAS,proof.ovh.net,ovh proof,['Software/Technology']
b9dd55555b71a2568b3ccf9fd947f83f3be4622732ca3fe2442ebda6eca07891,18000,cloudflare,NOT_DC,cloudflare,['Educational Institutions']
ae6b4dc4dccfea75f6565e883c406db5834b64f755b2a2e26647281891b20248,57000,"GMO Internet Group, Inc.",www.gmo.jp,gmo internet,['Non-Profits']
6eae615f4a5b88ef018a4eb0a79b82038e86c588424eb3a043c900ecef618c3a,13000,iCloud Private Relay,NOT_DC,icloud private,['Streaming Video']
e3404cd37fa3d82f3406ed6bd2e816bee8314c3c08de67efc7e7ee67e0375e52,19000,Google LLC,www.google.com,google,['Search Engines']
80807dc6907e0d19ede605cf5351c255519f876b2f5f6f92302e145fa0dc60e6,59000,Google LLC,www.google.com,google,['Software/Technology']
f8a97a9255dff907d5555f8cc75f941e000e1119f39836772e4fcbf36b6abab0,12000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
f7df31a1844262336ebd573a006a06de44717a9abd5e9cbfa27e3953b943c198,91000,alibaba,NOT_DC,alibaba,['Unknown()']
0118a2f24461c7889d754f618cf43d5e58c2853b89da6baa245f21ef35a507aa,100000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Illegal Downloads']
a8dd1bb2b93e68a0540a2d69ce1bca57cf7495d66b8f9921e06965e1e965bd06,82000,digitalocean,NOT_DC,digitalocean,['Business Services']
cacfa0c5f32773136023efe49781ba7effe09fcde81e3d8546dca7399b7dd6d7,77000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
97dbb03e53d6de3b40e161801fe32e7e70bac7ca6816a20983497e66cec85ea4,61000,Serverel Inc.,serverel.com,serverel,['Unknown()']
252364fb24cf57d99645d35b685ed28dd5bf482b19d63ac17d42e021568dc4f5,90000,"TierPoint, LLC",www.tierpoint.com,tierpoint,['Tobacco']
a230645767f6d3b71dfd2b6d79f5397198b230e06c72b8c89d22caf0f413f1f3,40000,cloudflare,NOT_DC,cloudflare,"['Visual Search Engines', 'Photo Sharing']"
e174e5e0631bbe7aa0040ab5e724d214ec9da1579097a816a51efedf71b87153,97000,Serverplan network3,serverplan.com,serverplan network3,['Sports']
0617bf4968015179a49deb978e26fbc635374e9171981996795476859c39829e,29000,"Beijing CNISP Technology Co., Ltd",www.cnispgroup.com,cnisp co,['Government']
33f75930407ebcaf3d46f45c8b4ed801ac9ddebfa0e7828964af76b54b2d2723,15000,"Leaseweb USA, Inc.",us.leaseweb.com,leaseweb us,['Unknown()']
f89f49f3a715684004104f8bda462b4182810c3b8b91b5230894701e06ff51ba,7000,cloudflare,NOT_DC,cloudflare,"['News/Media', 'Cryptocurrency']"
f913f5f69c20f6bc10aec3ea0b96f6fbae7d82ba9ef2e6efa8343b029c35568b,18000,tencent,NOT_DC,tencent,['Educational Institutions']
8f1459bae85af973efed3b7c2e657efe85033ed9838305103c3eddd6f73dd29a,58000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
4db1ee8edf63fd3e31cf927e8ee21884c7709c319221db18c2c0087bdfd662a7,17000,Amazon AWS,NOT_DC,amazon aws,['Real Estate']
ddb4aa506d840598077e46ee7e57e484b90ca5db5c99ca8a71c7eb7594083a53,42000,Amazon AWS,NOT_DC,amazon aws,['Astrology']
4747dc59b99d67a018ddf766d31ec71f21aa237f404c0dc75c9369a2ccdcde32,88000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Games']
50491fbb12cc557d6d20b7ef3fccbdd9fac57ae697066dda9fa689f18ecad760,42000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
d9f4b8a7d24fafe7d64d9a6638052766432499a22686fe833b0924a013bbe1b4,42000,"Namecheap, Inc.",www.namecheap.com,namecheap,['Unknown()']
2325342e9511ac3825f43af505c311ac8d7269455386e690696727fb911e8ee0,32000,Entri LLC,www.entri.com,entri,['Ecommerce/Shopping']
8d1d2349f9fe715dc8fa3d6cb0a2f82762b10844e3e46c74ed3f726f16304266,75000,Microsoft Azure,NOT_DC,microsoft azure,['Fashion']
fa5e8d5f0052d7cdcd106c207a3d3c90f4476ce1e0bf377ee28de9f0ebb79f10,40000,Storm Systems LLC,stormwall.pro,stormwall pro,"['Gambling', 'Regional Restricted Sites (Poland)']"
06348a096b7fe5fbbb1b6a0e904476a725945beaa2d93d7e19008158bcd88c35,35000,UK-2 Limited,www.uk2.net,uk-2 limited,['Entertainment']
73c446df9468a255fb33e94d1637d23e6e09989b026a8caeb3fb97885cd3f2d9,58000,"HIVELOCITY, Inc.",www.hivelocity.net,hivelocity corp,['File Storage']
03c42afc8588e59c78ee541405b4c339c4ad808d987f8eacfe0c7907b3096a3b,92000,NOT_DC,NOT_DC,NOT_DC,['Infrastructure']
4b5f85005e7a2f67972a82af451a7a45762c146ff3624d6d2d88d1a713b60983,16000,Amazon AWS,NOT_DC,amazon aws,['Sports']
11db407809ff40c65d3b0b09effaf0b22e2e3269a527da9a735929eac16e11c3,39000,Amazon AWS,NOT_DC,amazon aws,['Research/Reference']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,53000,,,,['Ecommerce/Shopping']
f0506bbbe78f1c1136251d970549a8a15ebf271c7f189e4f63dd76705a7cae6d,85000,NOT_DC,NOT_DC,NOT_DC,['Sports']
efd08c04a24a643ea94cd5bd5d0ec762612c3852d0a793f2eb400cc45be5a1fb,75000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
